model,wavelength,weight_mean,weight_std
Gaussian-smoothed + Functional linear SVM (sigma=2.0),888.0,0.5162084883676464,0.8436338943233926
Gaussian-smoothed + Functional linear SVM (sigma=2.0),890.0,0.4344567386517912,0.9423295611645749
Gaussian-smoothed + Functional linear SVM (sigma=2.0),892.0,0.34539194137940754,1.111048182235411
Gaussian-smoothed + Functional linear SVM (sigma=2.0),894.0,0.23081631778911965,1.260283833589988
Gaussian-smoothed + Functional linear SVM (sigma=2.0),896.0,0.07857799101497118,1.3077723223919344
Gaussian-smoothed + Functional linear SVM (sigma=2.0),898.0,-0.1064979673818993,1.2188023585632486
Gaussian-smoothed + Functional linear SVM (sigma=2.0),900.0,-0.2974397153785829,1.0193324015490952
Gaussian-smoothed + Functional linear SVM (sigma=2.0),902.0,-0.44847136133783894,0.7959123719117569
Gaussian-smoothed + Functional linear SVM (sigma=2.0),904.0,-0.506096645458632,0.6713384989518458
Gaussian-smoothed + Functional linear SVM (sigma=2.0),906.0,-0.42116137300117323,0.6870065031853178
Gaussian-smoothed + Functional linear SVM (sigma=2.0),908.0,-0.16035999288742292,0.7351388921183659
Gaussian-smoothed + Functional linear SVM (sigma=2.0),910.0,0.28624473159993974,0.72810794542536
Gaussian-smoothed + Functional linear SVM (sigma=2.0),912.0,0.8999030292032982,0.6911742577642919
Gaussian-smoothed + Functional linear SVM (sigma=2.0),914.0,1.6267735992319665,0.7565431049759277
Gaussian-smoothed + Functional linear SVM (sigma=2.0),916.0,2.380226851033947,0.9991138714555554
Gaussian-smoothed + Functional linear SVM (sigma=2.0),918.0,3.053066432261539,1.3174329918442031
Gaussian-smoothed + Functional linear SVM (sigma=2.0),920.0,3.531979208631806,1.5763412749751016
Gaussian-smoothed + Functional linear SVM (sigma=2.0),922.0,3.7252276444540793,1.682373180380781
Gaussian-smoothed + Functional linear SVM (sigma=2.0),924.0,3.595712042810401,1.6034231848476017
Gaussian-smoothed + Functional linear SVM (sigma=2.0),926.0,3.17084612711646,1.3771877917913713
Gaussian-smoothed + Functional linear SVM (sigma=2.0),928.0,2.5369454185657476,1.1156853249135432
Gaussian-smoothed + Functional linear SVM (sigma=2.0),930.0,1.8115733358841746,0.9786689671968335
Gaussian-smoothed + Functional linear SVM (sigma=2.0),932.0,1.1121439092902068,1.0327417985982774
Gaussian-smoothed + Functional linear SVM (sigma=2.0),934.0,0.5387079089998198,1.15513757574019
Gaussian-smoothed + Functional linear SVM (sigma=2.0),936.0,0.15919505768483352,1.2114024551657692
Gaussian-smoothed + Functional linear SVM (sigma=2.0),938.0,0.004409332060455631,1.1506779153493867
Gaussian-smoothed + Functional linear SVM (sigma=2.0),940.0,0.07051350922240852,0.9941362373063062
Gaussian-smoothed + Functional linear SVM (sigma=2.0),942.0,0.3217290916928336,0.8335009888128868
Gaussian-smoothed + Functional linear SVM (sigma=2.0),944.0,0.6915006651757472,0.8059139745762767
Gaussian-smoothed + Functional linear SVM (sigma=2.0),946.0,1.094225378517752,0.9252958064667134
Gaussian-smoothed + Functional linear SVM (sigma=2.0),948.0,1.4397243021502641,1.0481438921048074
Gaussian-smoothed + Functional linear SVM (sigma=2.0),950.0,1.6498666218849645,1.0538001437340498
Gaussian-smoothed + Functional linear SVM (sigma=2.0),952.0,1.6858057856954776,0.9070349416632041
Gaussian-smoothed + Functional linear SVM (sigma=2.0),954.0,1.55805736862454,0.6628970329500589
Gaussian-smoothed + Functional linear SVM (sigma=2.0),956.0,1.3215310945787708,0.5031409073425637
Gaussian-smoothed + Functional linear SVM (sigma=2.0),958.0,1.0555030227714486,0.6149275345615608
Gaussian-smoothed + Functional linear SVM (sigma=2.0),960.0,0.8395960316508515,0.819284850962107
Gaussian-smoothed + Functional linear SVM (sigma=2.0),962.0,0.7368379159038848,0.9319789134013466
Gaussian-smoothed + Functional linear SVM (sigma=2.0),964.0,0.7828500411103476,0.8934448998134676
Gaussian-smoothed + Functional linear SVM (sigma=2.0),966.0,0.9842626806692759,0.7115498795047484
Gaussian-smoothed + Functional linear SVM (sigma=2.0),968.0,1.3189403822759476,0.4880896481169706
Gaussian-smoothed + Functional linear SVM (sigma=2.0),970.0,1.7363853781494998,0.5396233739664758
Gaussian-smoothed + Functional linear SVM (sigma=2.0),972.0,2.165186476923617,0.8988968934733998
Gaussian-smoothed + Functional linear SVM (sigma=2.0),974.0,2.5145969872964757,1.2726980713377174
Gaussian-smoothed + Functional linear SVM (sigma=2.0),976.0,2.6893071840181246,1.5026663237061635
Gaussian-smoothed + Functional linear SVM (sigma=2.0),978.0,2.617270192070642,1.500724302287135
Gaussian-smoothed + Functional linear SVM (sigma=2.0),980.0,2.276581241163582,1.2391870638830933
Gaussian-smoothed + Functional linear SVM (sigma=2.0),982.0,1.7141693731393561,0.7728972294153291
Gaussian-smoothed + Functional linear SVM (sigma=2.0),984.0,1.0426904492417541,0.3461505731098304
Gaussian-smoothed + Functional linear SVM (sigma=2.0),986.0,0.4111246391160918,0.6120127641726336
Gaussian-smoothed + Functional linear SVM (sigma=2.0),988.0,-0.047065204314891015,1.0034891466036098
Gaussian-smoothed + Functional linear SVM (sigma=2.0),990.0,-0.23980630312765863,1.1823520273275019
Gaussian-smoothed + Functional linear SVM (sigma=2.0),992.0,-0.13283429555621196,1.0943903016435825
Gaussian-smoothed + Functional linear SVM (sigma=2.0),994.0,0.25402437696877445,0.7640534764229315
Gaussian-smoothed + Functional linear SVM (sigma=2.0),996.0,0.859712846376932,0.3501025709349455
Gaussian-smoothed + Functional linear SVM (sigma=2.0),998.0,1.5958107704999183,0.6411890044748406
Gaussian-smoothed + Functional linear SVM (sigma=2.0),1000.0,2.3421003525335364,1.2999451399948354
Gaussian-smoothed + Functional linear SVM (sigma=2.0),1002.0,2.943762429110119,1.8760507874582935
Gaussian-smoothed + Functional linear SVM (sigma=2.0),1004.0,3.2142648582546722,2.1799521211028923
Gaussian-smoothed + Functional linear SVM (sigma=2.0),1006.0,2.9428206653952027,2.0198384254564714
Gaussian-smoothed + Functional linear SVM (sigma=2.0),1008.0,1.954461555715163,1.2396047495771427
Gaussian-smoothed + Functional linear SVM (sigma=2.0),1010.0,0.26852748498825796,0.2980668439228667
Gaussian-smoothed + Functional linear SVM (sigma=2.0),1012.0,-1.6465188062043972,1.8152942467199562
Gaussian-smoothed + Functional linear SVM (sigma=2.0),1014.0,-2.7552979587266373,2.697624611741852
Gaussian-smoothed + Functional linear SVM (sigma=2.0),1016.0,-1.8232810277468814,1.7612468467363778
Gaussian-smoothed + Functional linear SVM (sigma=2.0),1018.0,1.1589598266614713,1.016255004727912
Gaussian-smoothed + Functional linear SVM (sigma=2.0),1020.0,4.1782395246705475,3.728992752932131
Gaussian-smoothed + Functional linear SVM (sigma=4.0),336.0,4.4471487798241744,6.857420785267442
Gaussian-smoothed + Functional linear SVM (sigma=4.0),338.0,1.054066102577419,4.078890541209172
Gaussian-smoothed + Functional linear SVM (sigma=4.0),340.0,-2.3643365809373202,3.1837825831320563
Gaussian-smoothed + Functional linear SVM (sigma=4.0),342.0,-4.135378471341875,4.152113220276255
Gaussian-smoothed + Functional linear SVM (sigma=4.0),344.0,-2.8598795855027372,3.461005493157484
Gaussian-smoothed + Functional linear SVM (sigma=4.0),346.0,0.8068418914784788,2.9995786628498333
Gaussian-smoothed + Functional linear SVM (sigma=4.0),348.0,4.046498889551597,4.888428137296056
Gaussian-smoothed + Functional linear SVM (sigma=4.0),350.0,4.360213937419409,4.842476964552594
Gaussian-smoothed + Functional linear SVM (sigma=4.0),352.0,1.9226679963422615,2.5193043129158728
Gaussian-smoothed + Functional linear SVM (sigma=4.0),354.0,-0.9976165122305101,1.3589898046280648
Gaussian-smoothed + Functional linear SVM (sigma=4.0),356.0,-2.5422741828472213,2.6572306845460343
Gaussian-smoothed + Functional linear SVM (sigma=4.0),358.0,-2.3956503085837615,2.9680712469423236
Gaussian-smoothed + Functional linear SVM (sigma=4.0),360.0,-0.9744667516037135,2.2424949493664084
Gaussian-smoothed + Functional linear SVM (sigma=4.0),362.0,1.290056002460857,1.8932208351440791
Gaussian-smoothed + Functional linear SVM (sigma=4.0),364.0,3.6624542097984234,3.3232123923844807
Gaussian-smoothed + Functional linear SVM (sigma=4.0),366.0,4.839897445647193,4.126581710420031
Gaussian-smoothed + Functional linear SVM (sigma=4.0),368.0,3.726018031622175,3.0666772558727633
Gaussian-smoothed + Functional linear SVM (sigma=4.0),370.0,0.6672920947647658,1.4797972820574692
Gaussian-smoothed + Functional linear SVM (sigma=4.0),372.0,-2.4235978313049165,3.2260338758372007
Gaussian-smoothed + Functional linear SVM (sigma=4.0),374.0,-3.6225606953729903,3.8961449148678295
Gaussian-smoothed + Functional linear SVM (sigma=4.0),376.0,-2.689699886433937,2.743261310078406
Gaussian-smoothed + Functional linear SVM (sigma=4.0),378.0,-1.2349099392108662,2.6928698921185483
Gaussian-smoothed + Functional linear SVM (sigma=4.0),380.0,-1.2823018871960985,3.1233574450797446
Gaussian-smoothed + Functional linear SVM (sigma=4.0),382.0,-3.337695942853279,2.485331181763862
Gaussian-smoothed + Functional linear SVM (sigma=4.0),384.0,-5.826540469676698,3.8972738982672808
Gaussian-smoothed + Functional linear SVM (sigma=4.0),386.0,-6.607814074743981,5.255171562572958
Gaussian-smoothed + Functional linear SVM (sigma=4.0),388.0,-4.805352908830381,4.466396636145788
Gaussian-smoothed + Functional linear SVM (sigma=4.0),390.0,-1.362123950298262,2.4642110233375645
Gaussian-smoothed + Functional linear SVM (sigma=4.0),392.0,1.767620117573217,2.436308862950343
Gaussian-smoothed + Functional linear SVM (sigma=4.0),394.0,3.1706351824251984,3.4926998363800643
Gaussian-smoothed + Functional linear SVM (sigma=4.0),396.0,3.0264752838279,3.6166483536678533
Gaussian-smoothed + Functional linear SVM (sigma=4.0),398.0,2.7086593796276373,2.9665180808242853
Gaussian-smoothed + Functional linear SVM (sigma=4.0),400.0,3.493948474659859,3.182907458371302
Gaussian-smoothed + Functional linear SVM (sigma=4.0),402.0,5.5845165163570005,5.598503534939411
Gaussian-smoothed + Functional linear SVM (sigma=4.0),404.0,8.057648040959986,8.13992368066987
Gaussian-smoothed + Functional linear SVM (sigma=4.0),406.0,9.613882108844711,9.113327600941343
Gaussian-smoothed + Functional linear SVM (sigma=4.0),408.0,9.470164301927149,7.9736023689411075
Gaussian-smoothed + Functional linear SVM (sigma=4.0),410.0,7.745759895861206,5.3238885833923115
Gaussian-smoothed + Functional linear SVM (sigma=4.0),412.0,5.241924759817982,2.6824380725924546
Gaussian-smoothed + Functional linear SVM (sigma=4.0),414.0,2.9605148433876267,2.1622260134763023
Gaussian-smoothed + Functional linear SVM (sigma=4.0),416.0,1.6961614006588408,2.5807830093516952
Gaussian-smoothed + Functional linear SVM (sigma=4.0),418.0,1.8367252311613067,2.3965030325154957
Gaussian-smoothed + Functional linear SVM (sigma=4.0),420.0,3.3479786001946987,2.4641942470200746
Gaussian-smoothed + Functional linear SVM (sigma=4.0),422.0,5.835004259923205,3.4442146709667796
Gaussian-smoothed + Functional linear SVM (sigma=4.0),424.0,8.598473039813387,4.688235767766194
Gaussian-smoothed + Functional linear SVM (sigma=4.0),426.0,10.716605587086354,5.617961444818441
Gaussian-smoothed + Functional linear SVM (sigma=4.0),428.0,11.250280266205362,5.799503983470428
Gaussian-smoothed + Functional linear SVM (sigma=4.0),430.0,9.592908619763678,4.898703450100428
Gaussian-smoothed + Functional linear SVM (sigma=4.0),432.0,5.8169791862101885,3.0866286380246675
Gaussian-smoothed + Functional linear SVM (sigma=4.0),434.0,0.77229061250395,2.479440784967208
Gaussian-smoothed + Functional linear SVM (sigma=4.0),436.0,-4.201002581337274,4.6184163128614895
Gaussian-smoothed + Functional linear SVM (sigma=4.0),438.0,-7.833076308596728,6.529027246737295
Gaussian-smoothed + Functional linear SVM (sigma=4.0),440.0,-9.460019650253193,7.140846720642528
Gaussian-smoothed + Functional linear SVM (sigma=4.0),442.0,-9.245985981559024,6.484168624850817
Gaussian-smoothed + Functional linear SVM (sigma=4.0),444.0,-7.9948007300203905,5.2103021155172655
Gaussian-smoothed + Functional linear SVM (sigma=4.0),446.0,-6.68784991058452,4.142602628327171
Gaussian-smoothed + Functional linear SVM (sigma=4.0),448.0,-6.008829096384923,3.6755894126069584
Gaussian-smoothed + Functional linear SVM (sigma=4.0),450.0,-6.076269165335834,3.7004757897652762
Gaussian-smoothed + Functional linear SVM (sigma=4.0),452.0,-6.4678792076237865,4.108488006425532
Gaussian-smoothed + Functional linear SVM (sigma=4.0),454.0,-6.488109730268068,4.609464598585678
Gaussian-smoothed + Functional linear SVM (sigma=4.0),456.0,-5.546600376658306,4.65433834569006
Gaussian-smoothed + Functional linear SVM (sigma=4.0),458.0,-3.4749514165291515,3.9113164128894233
Gaussian-smoothed + Functional linear SVM (sigma=4.0),460.0,-0.6276676349461892,2.7034049161784357
Gaussian-smoothed + Functional linear SVM (sigma=4.0),462.0,2.2813365458947175,2.450383365104275
Gaussian-smoothed + Functional linear SVM (sigma=4.0),464.0,4.5058917260912175,3.584028201986802
Gaussian-smoothed + Functional linear SVM (sigma=4.0),466.0,5.576734323275337,4.558599817382363
Gaussian-smoothed + Functional linear SVM (sigma=4.0),468.0,5.454987827784238,4.733405936304172
Gaussian-smoothed + Functional linear SVM (sigma=4.0),470.0,4.499938737022736,4.13204321534476
Gaussian-smoothed + Functional linear SVM (sigma=4.0),472.0,3.3016471435305044,3.111533587129888
Gaussian-smoothed + Functional linear SVM (sigma=4.0),474.0,2.455136358858349,2.1642552089768476
Gaussian-smoothed + Functional linear SVM (sigma=4.0),476.0,2.3507105913658237,1.7074703362108097
Gaussian-smoothed + Functional linear SVM (sigma=4.0),478.0,3.0455957970218117,1.8532039555710675
Gaussian-smoothed + Functional linear SVM (sigma=4.0),480.0,4.259771014373749,2.483483413532321
Gaussian-smoothed + Functional linear SVM (sigma=4.0),482.0,5.494900898412434,3.3714878132146353
Gaussian-smoothed + Functional linear SVM (sigma=4.0),484.0,6.224788269245419,4.1616702228997235
Gaussian-smoothed + Functional linear SVM (sigma=4.0),486.0,6.079677427739013,4.514686195584477
Gaussian-smoothed + Functional linear SVM (sigma=4.0),488.0,4.959929773821763,4.248816681947022
Gaussian-smoothed + Functional linear SVM (sigma=4.0),490.0,3.0518595751082116,3.4113707918325424
Gaussian-smoothed + Functional linear SVM (sigma=4.0),492.0,0.7553071048838562,2.3313873206092377
Gaussian-smoothed + Functional linear SVM (sigma=4.0),494.0,-1.4431491595362655,1.7825599625056596
Gaussian-smoothed + Functional linear SVM (sigma=4.0),496.0,-3.1075914840902605,2.278624501080731
Gaussian-smoothed + Functional linear SVM (sigma=4.0),498.0,-3.9608483907902667,2.951015854895543
Gaussian-smoothed + Functional linear SVM (sigma=4.0),500.0,-3.93703032334068,3.2488873169818793
Gaussian-smoothed + Functional linear SVM (sigma=4.0),502.0,-3.171794224879528,3.093577916842072
Gaussian-smoothed + Functional linear SVM (sigma=4.0),504.0,-1.9437051311544078,2.6226560177939837
Gaussian-smoothed + Functional linear SVM (sigma=4.0),506.0,-0.5918389567200459,2.0997432707216444
Gaussian-smoothed + Functional linear SVM (sigma=4.0),508.0,0.5655608528095517,1.8177200913570934
Gaussian-smoothed + Functional linear SVM (sigma=4.0),510.0,1.2938828753113045,1.8546836150847572
Gaussian-smoothed + Functional linear SVM (sigma=4.0),512.0,1.4772843626277583,2.0114557209356683
Gaussian-smoothed + Functional linear SVM (sigma=4.0),514.0,1.1240145326021507,2.1406358687649356
Gaussian-smoothed + Functional linear SVM (sigma=4.0),516.0,0.3452619095860008,2.257764350179434
Gaussian-smoothed + Functional linear SVM (sigma=4.0),518.0,-0.6844065887957149,2.436713009790518
Gaussian-smoothed + Functional linear SVM (sigma=4.0),520.0,-1.773451500095946,2.690059110046378
Gaussian-smoothed + Functional linear SVM (sigma=4.0),522.0,-2.7546804163970386,2.9466588051954563
Gaussian-smoothed + Functional linear SVM (sigma=4.0),524.0,-3.512764029272404,3.115959806539372
Gaussian-smoothed + Functional linear SVM (sigma=4.0),526.0,-3.9942675175197797,3.1424848544799446
Gaussian-smoothed + Functional linear SVM (sigma=4.0),528.0,-4.201723090725253,3.0204639323228077
Gaussian-smoothed + Functional linear SVM (sigma=4.0),530.0,-4.177243241133449,2.785467302253918
Gaussian-smoothed + Functional linear SVM (sigma=4.0),532.0,-3.9825029247565333,2.49698638188742
Gaussian-smoothed + Functional linear SVM (sigma=4.0),534.0,-3.6806662076135153,2.2173077516231734
Gaussian-smoothed + Functional linear SVM (sigma=4.0),536.0,-3.323470563788514,1.9895002125363022
Gaussian-smoothed + Functional linear SVM (sigma=4.0),538.0,-2.944660543079857,1.8229645611671292
Gaussian-smoothed + Functional linear SVM (sigma=4.0),540.0,-2.559672599701984,1.699463940652343
Gaussian-smoothed + Functional linear SVM (sigma=4.0),542.0,-2.170404383074917,1.5971320924548735
Gaussian-smoothed + Functional linear SVM (sigma=4.0),544.0,-1.772931455605868,1.5114320963319217
Gaussian-smoothed + Functional linear SVM (sigma=4.0),546.0,-1.3656178409090942,1.4586955136235067
Gaussian-smoothed + Functional linear SVM (sigma=4.0),548.0,-0.9553235614270189,1.4620224236495303
Gaussian-smoothed + Functional linear SVM (sigma=4.0),550.0,-0.560147807710753,1.529004775407002
Gaussian-smoothed + Functional linear SVM (sigma=4.0),552.0,-0.2082936643405766,1.6410225523779427
Gaussian-smoothed + Functional linear SVM (sigma=4.0),554.0,0.06612368149695975,1.7630900478703997
Gaussian-smoothed + Functional linear SVM (sigma=4.0),556.0,0.2288627588644051,1.8594914752377962
Gaussian-smoothed + Functional linear SVM (sigma=4.0),558.0,0.2515663689428924,1.902977184671046
Gaussian-smoothed + Functional linear SVM (sigma=4.0),560.0,0.11697815511517173,1.8786172558457053
