split,sigma,representation,family,method,tuning,pr_auc,roc_auc,youden_threshold,sensitivity,precision,specificity,accuracy,f1,youden_j,best_C,best_cv_roc_auc,n_nonzero_coefs
rep5_fold2,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional logistic regression (L2),inner-CV C,0.827911086440964,0.8921444409249287,0.40703517587939697,0.7857142857142857,0.7927927927927928,0.9490022172949002,0.91651865008881,0.7892376681614349,0.734716503009186,0.01,0.9246323097384437,343.0
rep5_fold2,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional linear SVM,inner-CV C,0.8301203516873858,0.8965988280012671,0.15075376884422112,0.7946428571428571,0.8240740740740741,0.9578713968957872,0.9253996447602132,0.8090909090909091,0.7525142540386442,0.01,0.9233795575101958,343.0
rep5_fold3,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Distance-based functional,weighted kNN + seuclidean,k=5,0.8400695369887781,0.9177720145707949,0.36683417085427134,0.8303571428571429,0.8157894736842105,0.9534368070953437,0.9289520426287744,0.8230088495575221,0.7837939499524866,,,
rep5_fold3,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional logistic regression (L2),inner-CV C,0.8889817442134352,0.9284130503642699,0.44221105527638194,0.8660714285714286,0.8083333333333333,0.9490022172949002,0.9325044404973357,0.8362068965517241,0.8150736458663288,0.3981071705534973,0.9192015238721966,343.0
rep5_fold3,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional linear SVM,inner-CV C,0.890343573726064,0.9292049414000633,0.1306532663316583,0.8660714285714286,0.7886178861788617,0.9423503325942351,0.9271758436944938,0.825531914893617,0.8084217611656637,0.06309573444801933,0.920015868060975,343.0
rep5_fold4,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Distance-based functional,weighted kNN + seuclidean,k=5,0.9128942621412588,0.9511601203674375,0.35678391959798994,0.8571428571428571,0.9056603773584906,0.9778270509977827,0.9538188277087034,0.8807339449541285,0.8349699081406396,,,
rep5_fold4,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional logistic regression (L2),inner-CV C,0.9143809054467966,0.9503682293316439,0.4020100502512563,0.8660714285714286,0.8434782608695652,0.9600886917960089,0.9413854351687388,0.8546255506607929,0.8261601203674376,0.01,0.9152290096959991,343.0
rep5_fold4,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional linear SVM,inner-CV C,0.9235664319398869,0.9585247070003168,0.1708542713567839,0.8571428571428571,0.8888888888888888,0.9733924611973392,0.9502664298401421,0.8727272727272727,0.8305353183401962,0.01,0.9123963815317023,343.0
rep6_fold0,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Distance-based functional,weighted kNN + seuclidean,k=5,0.8189327923619899,0.9007813122857371,0.38190954773869346,0.7567567567567568,0.7924528301886793,0.9513274336283186,0.9129662522202486,0.7741935483870968,0.7080841903850754,,,
rep6_fold0,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional logistic regression (L2),inner-CV C,0.8410133113915372,0.8977716654707805,0.38190954773869346,0.8288288288288288,0.7244094488188977,0.922566371681416,0.9040852575488455,0.773109243697479,0.7513952005102449,0.01,0.9268292295338422,343.0
rep6_fold0,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional linear SVM,inner-CV C,0.8444915458762651,0.91178346488081,0.135678391959799,0.8198198198198198,0.728,0.9247787610619469,0.9040852575488455,0.7711864406779662,0.7445985808817666,0.01,0.9243861886116731,343.0
rep6_fold1,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Distance-based functional,weighted kNN + seuclidean,k=5,0.8839977044975671,0.9297416885912462,0.3065326633165829,0.8468468468468469,0.8545454545454545,0.9646017699115044,0.9413854351687388,0.8506787330316742,0.8114486167583512,,,
rep6_fold1,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional logistic regression (L2),inner-CV C,0.8964553618439441,0.9481981981981982,0.46733668341708545,0.8558558558558559,0.8260869565217391,0.9557522123893806,0.9360568383658969,0.8407079646017699,0.8116080682452365,0.01,0.9132284548779923,343.0
rep6_fold1,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional linear SVM,inner-CV C,0.903715525159799,0.9464641632783224,0.1457286432160804,0.8558558558558559,0.8407079646017699,0.9601769911504425,0.9396092362344582,0.8482142857142857,0.8160328470062983,0.01,0.9113976303575243,343.0
rep6_fold2,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Distance-based functional,weighted kNN + seuclidean,k=5,0.812632602368096,0.9077446943300601,0.22613065326633167,0.7678571428571429,0.7350427350427351,0.9312638580931264,0.8987566607460036,0.7510917030567685,0.6991210009502693,,,
rep6_fold2,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional logistic regression (L2),inner-CV C,0.8737189299080705,0.9280962939499526,0.4020100502512563,0.8214285714285714,0.8,0.9490022172949002,0.9236234458259325,0.8105726872246696,0.7704307887234716,0.01,0.9199071950944903,343.0
rep6_fold2,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional linear SVM,inner-CV C,0.872496311031399,0.9232657586316123,0.135678391959799,0.8125,0.8125,0.9534368070953437,0.9253996447602132,0.8125,0.7659368070953438,0.01,0.9152719214565632,343.0
rep6_fold3,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Distance-based functional,weighted kNN + seuclidean,k=5,0.8321169943627188,0.8994298384542287,0.31155778894472363,0.8035714285714286,0.8571428571428571,0.9667405764966741,0.9342806394316163,0.8294930875576036,0.7703120050681027,,,
rep6_fold3,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional logistic regression (L2),inner-CV C,0.8716876928811598,0.9043791574279381,0.47738693467336685,0.8482142857142857,0.8333333333333334,0.9578713968957872,0.9360568383658969,0.8407079646017699,0.8060856826100729,0.06309573444801933,0.9217476300354402,343.0
rep6_fold3,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional linear SVM,inner-CV C,0.8718273841319983,0.9025974025974026,0.1457286432160804,0.8482142857142857,0.8260869565217391,0.9556541019955654,0.9342806394316163,0.8370044052863436,0.8038683877098511,0.01,0.9227100185427016,343.0
rep6_fold4,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Distance-based functional,weighted kNN + seuclidean,k=5,0.828824900585108,0.8929660278745644,0.2914572864321608,0.7678571428571429,0.8269230769230769,0.9600886917960089,0.9218472468916519,0.7962962962962963,0.7279458346531518,,,
rep6_fold4,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional logistic regression (L2),inner-CV C,0.8725614955813605,0.9182570478302186,0.4020100502512563,0.8125,0.7777777777777778,0.9423503325942351,0.91651865008881,0.7947598253275109,0.7548503325942351,0.3981071705534973,0.9215845703671519,343.0
rep6_fold4,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional linear SVM,inner-CV C,0.8755833956278462,0.9196428571428571,0.135678391959799,0.8214285714285714,0.8141592920353983,0.9534368070953437,0.9271758436944938,0.8177777777777778,0.774865378523915,0.01,0.9215117032348186,343.0
rep7_fold0,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Distance-based functional,weighted kNN + seuclidean,k=5,0.8133506356329845,0.8885035477955833,0.25125628140703515,0.7927927927927928,0.7652173913043478,0.9402654867256637,0.911190053285968,0.7787610619469026,0.7330582795184566,,,
rep7_fold0,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional logistic regression (L2),inner-CV C,0.8475613018385243,0.8787371442238698,0.4723618090452261,0.7837837837837838,0.8446601941747572,0.9646017699115044,0.9289520426287744,0.8130841121495327,0.7483855536952881,0.01,0.9295664293967159,343.0
rep7_fold0,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional linear SVM,inner-CV C,0.8504778678792339,0.8750896914613728,0.135678391959799,0.7927927927927928,0.822429906542056,0.9579646017699115,0.9253996447602132,0.8073394495412844,0.7507573945627044,0.01,0.9220861492622802,343.0
rep7_fold1,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Distance-based functional,weighted kNN + seuclidean,k=5,0.7918452739312054,0.9008909351829706,0.32663316582914576,0.7837837837837838,0.7837837837837838,0.9469026548672567,0.9147424511545293,0.7837837837837838,0.7306864386510403,,,
rep7_fold1,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional logistic regression (L2),inner-CV C,0.856375966460711,0.9218687714262935,0.4271356783919598,0.8108108108108109,0.7377049180327869,0.9292035398230089,0.9058614564831261,0.7725321888412017,0.7400143506338197,0.3981071705534973,0.9239533440534737,343.0
rep7_fold1,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional linear SVM,inner-CV C,0.8568108327559139,0.9214900741449413,0.135678391959799,0.8018018018018018,0.7606837606837606,0.9380530973451328,0.911190053285968,0.7807017543859649,0.7398548991469345,0.06309573444801933,0.9238411786826881,343.0
rep7_fold2,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Distance-based functional,weighted kNN + seuclidean,k=5,0.8308851953221904,0.9061609122584733,0.36180904522613067,0.7678571428571429,0.8514851485148515,0.9667405764966741,0.9271758436944938,0.8075117370892019,0.7345977193538169,,,
rep7_fold2,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional logistic regression (L2),inner-CV C,0.874412575482821,0.9276607538802661,0.44221105527638194,0.8571428571428571,0.8135593220338984,0.9512195121951219,0.9325044404973357,0.8347826086956521,0.8083623693379791,0.3981071705534973,0.9244903669751493,343.0
rep7_fold2,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional linear SVM,inner-CV C,0.8743112802650074,0.9283536585365854,0.15577889447236182,0.8571428571428571,0.8067226890756303,0.9490022172949002,0.9307282415630551,0.8311688311688312,0.8061450744377572,0.06309573444801933,0.9240496991004249,343.0
rep7_fold3,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Distance-based functional,weighted kNN + seuclidean,k=5,0.8445524974133245,0.9111993189737091,0.22613065326633167,0.8035714285714286,0.7317073170731707,0.926829268292683,0.9023090586145648,0.7659574468085106,0.7304006968641117,,,
rep7_fold3,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional logistic regression (L2),inner-CV C,0.8788261960847441,0.9303729806778587,0.4472361809045226,0.8392857142857143,0.7899159663865546,0.9445676274944568,0.9236234458259325,0.8138528138528138,0.783853341780171,0.01,0.9205581029757711,343.0
rep7_fold3,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional linear SVM,inner-CV C,0.8818549752423815,0.9383314855875832,0.1407035175879397,0.8125,0.7711864406779662,0.9401330376940134,0.9147424511545293,0.7913043478260869,0.7526330376940134,0.01,0.9164365903284274,343.0
rep7_fold4,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Distance-based functional,weighted kNN + seuclidean,k=5,0.859150241572926,0.9101005701615459,0.36683417085427134,0.8214285714285714,0.8846153846153846,0.9733924611973392,0.9431616341030196,0.8518518518518519,0.7948210326259106,,,
rep7_fold4,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional logistic regression (L2),inner-CV C,0.8916064677099541,0.9253840671523599,0.3768844221105528,0.8392857142857143,0.7704918032786885,0.9379157427937915,0.9182948490230906,0.8034188034188035,0.7772014570795058,2.5118864315095824,0.9245157273485666,343.0
rep7_fold4,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional linear SVM,inner-CV C,0.893597988638212,0.9277201457079506,0.1306532663316583,0.8392857142857143,0.8034188034188035,0.9490022172949002,0.9271758436944938,0.8209606986899564,0.7882879315806144,0.06309573444801933,0.9250041781842936,343.0
rep8_fold0,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Distance-based functional,weighted kNN + seuclidean,k=5,0.8177796943126021,0.8947819500916846,0.32160804020100503,0.7747747747747747,0.8269230769230769,0.9601769911504425,0.9236234458259325,0.8,0.7349517659252172,,,
rep8_fold0,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional logistic regression (L2),inner-CV C,0.8625761287414253,0.916367695128757,0.38190954773869346,0.8018018018018018,0.7946428571428571,0.9491150442477876,0.9200710479573713,0.7982062780269058,0.7509168460495894,0.01,0.9222748022646323,343.0
rep8_fold0,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional linear SVM,inner-CV C,0.8688339764463998,0.9198357649685083,0.11055276381909548,0.7927927927927928,0.8461538461538461,0.9646017699115044,0.9307282415630551,0.8186046511627907,0.7573945627042971,0.01,0.9155841935471224,343.0
rep8_fold1,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Distance-based functional,weighted kNN + seuclidean,k=5,0.831922243066463,0.9095411783464881,0.2864321608040201,0.7927927927927928,0.8073394495412844,0.9535398230088495,0.9218472468916519,0.8,0.7463326158016423,,,
rep8_fold1,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional logistic regression (L2),inner-CV C,0.8675502178661596,0.9260743043928884,0.628140703517588,0.7927927927927928,0.8380952380952381,0.9623893805309734,0.9289520426287744,0.8148148148148148,0.7551821733237662,0.3981071705534973,0.919510884288905,343.0
rep8_fold1,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional linear SVM,inner-CV C,0.8739406144637204,0.9309375747428845,0.15075376884422112,0.8108108108108109,0.8333333333333334,0.9601769911504425,0.9307282415630551,0.821917808219178,0.7709878019612533,0.01,0.9200518626951913,343.0
rep8_fold2,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Distance-based functional,weighted kNN + seuclidean,k=5,0.811492445898847,0.8892936331960724,0.32663316582914576,0.7678571428571429,0.8037383177570093,0.9534368070953437,0.91651865008881,0.7853881278538812,0.7212939499524866,,,
rep8_fold2,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional logistic regression (L2),inner-CV C,0.8615002957622881,0.9176631295533735,0.4371859296482412,0.8125,0.8348623853211009,0.9600886917960089,0.9307282415630551,0.8235294117647058,0.7725886917960088,0.01,0.9167662249642895,343.0
rep8_fold2,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional linear SVM,inner-CV C,0.8730348896685745,0.9140006335128287,0.1407035175879397,0.8035714285714286,0.8108108108108109,0.9534368070953437,0.9236234458259325,0.8071748878923767,0.7570082356667722,0.06309573444801933,0.9170503113651233,343.0
rep8_fold3,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Distance-based functional,weighted kNN + seuclidean,k=5,0.8360918634146846,0.9226916376306621,0.3417085427135678,0.8392857142857143,0.8392857142857143,0.9600886917960089,0.9360568383658969,0.8392857142857143,0.7993744060817232,,,
rep8_fold3,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional logistic regression (L2),inner-CV C,0.8964843809235911,0.9385888501742159,0.46733668341708545,0.8660714285714286,0.7950819672131147,0.9445676274944568,0.9289520426287744,0.8290598290598291,0.8106390560658854,0.01,0.9174731265413333,343.0
rep8_fold3,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional linear SVM,inner-CV C,0.8969365127406974,0.9425681026290781,0.1407035175879397,0.8660714285714286,0.782258064516129,0.9401330376940134,0.9253996447602132,0.8220338983050848,0.806204466265442,0.01,0.913592060365121,343.0
rep8_fold4,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Distance-based functional,weighted kNN + seuclidean,k=5,0.8375229574172725,0.9102985429204941,0.23115577889447236,0.8303571428571429,0.7322834645669292,0.9246119733924612,0.9058614564831261,0.7782426778242678,0.7549691162496042,,,
rep8_fold4,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional logistic regression (L2),inner-CV C,0.8652000762075277,0.8986775419702248,0.4723618090452261,0.8482142857142857,0.7916666666666666,0.9445676274944568,0.9253996447602132,0.8189655172413793,0.7927819132087426,0.01,0.9233075943119644,343.0
rep8_fold4,12.0,"Gaussian-smoothed L2-normalised spectra, sigma=12",Functional linear,Functional linear SVM,inner-CV C,0.8684909982191052,0.8913525498891353,0.24623115577889448,0.8482142857142857,0.7983193277310925,0.9467849223946785,0.9271758436944938,0.8225108225108225,0.7949992081089641,0.01,0.9240316455276657,343.0
