wavelength,beta_logreg_raw,beta_logreg_sigma_6.0,beta_svm_raw,beta_svm_sigma_6.0
1000.0,0.14177598158861962,3.0743090561111,0.10729355277765472,1.828895234693405
1002.0,0.13700335987978582,2.8508712537921936,0.10334795187302609,1.9239334657391582
1004.0,0.1254498311643069,2.491326205200463,0.08773180041731743,1.7510140962720018
1006.0,0.10698986628324363,2.01862494819137,0.06074276839287305,1.296451548099941
1008.0,0.08494627877493305,1.4860484727112107,0.027802653560226206,0.6400485855937044
1010.0,0.06500253295372918,0.9724467274906465,-0.002385379262462721,-0.04451560580810266
1012.0,0.052379661018005806,0.5609304314343299,-0.021594522698355538,-0.541005492679261
1014.0,0.050907833797487825,0.3094459121917021,-0.022742989686296428,-0.6761998215294253
1016.0,0.06402968986021869,0.23268281613227143,0.002239820683903728,-0.38429894245845087
1018.0,0.09532420292857917,0.30645983085574074,0.06378981564019277,0.29019753038923163
1020.0,0.1459900626305403,0.48680650617190585,0.17035681444121317,1.2378970694247322
